game_id,category,clue,correct_response,round
9259,BEASTLY ENDINGS,"Kimberly on ""The Sex Lives of College Girls"" is played by Pauline, whose brother is this ""Wonka"" actor","$600
4",Jeopardy
9259,BEASTLY ENDINGS,Black Union vet Sam Truehart received this many acres from the government in Kansas denied to many elsewhere--not sure about a mule,"$800
19",Jeopardy
9259,BEASTLY ENDINGS,This Revolutionary War figure wasn't just a silversmith; he engraved copper plates & made the copper fittings for Old Ironsides,"$800
14",Jeopardy
9259,PUT THE FRIES IN THE BAG,"The French territory of the Afars & the Issas got renamed in 1977 as this, silent D & all","$800
3",Jeopardy
9259,PUT THE FRIES IN THE BAG,An Arabian Peninsula capital city finishing with a feline,"$800
11",Jeopardy
9259,PUT THE FRIES IN THE BAG,"The fella who owns this numerical burger chain says it always gives an ""extra scoop"" of fries","$800
8",Jeopardy
9259,PUT THE FRIES IN THE BAG,"""Welcome to Collinwood"" is an early work by these directing brothers who later had some Marvel-ous luck","$800
16",Jeopardy
9259,PUT THE FRIES IN THE BAG,This longest-lasting Black settlement in Kansas shares its name with a pharisee who helped bury Jesus with Joseph of Arimathea,"$1000
20",Jeopardy
9259,BRO,"Copper builds up in the body in Wilson disease, a rare genetic disorder that can lead to this scarring of the liver","$1000
18",Jeopardy
9259,BRO,"Named in 1890 for Lord Salisbury, then PM of Britain, this Zimbabwean capital changed its name to honor a Shona chief","$1000
5",Jeopardy
9259,BRO,A world traveler closed out by a semi-aquatic weasel,"$1000
12",Jeopardy
9259,BRO,Bacon & cheese are toppings for fries from this alliterative chain founded in Madison Square Park,"$1000
9",Jeopardy
9259,BRO,"Bros Andrew, Luke & Owen Wilson all starred in this Wes Anderson debut film that shares its name with a type of firework","$1000
17",Jeopardy
9259,THE PULITZER PRIZE FOR FICTION,"This 2005 winner about relationships between fathers & sons shares its name with a republic in ""The Handmaid's Tale""","$400
30",Double Jeopardy
9259,THE PULITZER PRIZE FOR FICTION,In 2020 a life-size bronze statue of this U.S. first lady was unveiled near her hometown of Sevnica,"$400
29",Double Jeopardy
9259,THE PULITZER PRIZE FOR FICTION,"Like marriage or school graduation, this 3-word phrase means an event that marks a person moving from one stage to another","$400
28",Double Jeopardy
9259,THE PULITZER PRIZE FOR FICTION,Duke of Sussex is one of his official titles,"$400
27",Double Jeopardy
9259,THE PULITZER PRIZE FOR FICTION,"This character belts out ""Let It Go"" in ""Frozen""","$400
26",Double Jeopardy
9259,STATUES AROUND THE WORLD,It's an abbreviated word for that expensive hoodie sold right outside the music venue,"$400
25",Double Jeopardy
9259,STATUES AROUND THE WORLD,"In 2017, Pulitzer was all aboard for this Colson Whitehead book; its title is literal, with real conductors","$800
10",Double Jeopardy
9259,STATUES AROUND THE WORLD,"Rocking out in a square named for him in Johannesburg, this figure perpetually dances the Madiba Jive","$800
18",Double Jeopardy
9259,STATUES AROUND THE WORLD,"A grouping of only parents & their kids, this term was used in a book title about ""Coming of Age in Oppenheimer's Secret City""","DD: $4,000
22",Double Jeopardy
9259,STATUES AROUND THE WORLD,"29, when she was sworn in in 2019, she became the youngest woman to serve in Congress","$800
23",Double Jeopardy
9259,TO PUT IT IN ANTHROPOLOGICAL TERMS,"With a nod to its title character, ""Axel F"" by Harold Faltermeyer was a big hit from this Eddie Murphy movie","$800
24",Double Jeopardy
9259,TO PUT IT IN ANTHROPOLOGICAL TERMS,It's an Eastern Orthodox Church head honcho in places like Antioch or Moscow,"$800
21",Double Jeopardy
9259,TO PUT IT IN ANTHROPOLOGICAL TERMS,"Sharing the 2023 award, this book narrated by an Appalachian boy recast ""David Copperfield""","$1200
2",Double Jeopardy
9259,TO PUT IT IN ANTHROPOLOGICAL TERMS,"At the southeast corner of Central Park, this man rides on a horse perpetually trampling a branch symbolizing Georgia","$1200
5",Double Jeopardy
9259,TO PUT IT IN ANTHROPOLOGICAL TERMS,"Anthropologist Leslie White wrote that ""all human behavior originates in the use of"" these archetypal representations","$1200
15",Double Jeopardy
9259,MILLENNIALS,"Turning 41 in 2025, he's the highest ranking millennial on the list of the world's   richest people","DD: $3,000
8",Double Jeopardy
9259,MILLENNIALS,"Yeah, baby, Madonna's ""Beautiful Stranger"" plays in the ""Austin Powers"" movie with this 5-word subtitle","$1200
1",Double Jeopardy
9259,MILLENNIALS,"To be ""in the"" this center of attention comes from the use of calcium oxide to brighten stages in the 1800s","$1200
12",Double Jeopardy
9259,MILLENNIALS,"MacKinlay Kantor won the 1956 Pulitzer with a book titled for this notorious Confederate P.O.W. camp where 13,000 Union soldiers died","$1600
3",Double Jeopardy
9259,MILLENNIALS,"In Syracuse, a statue of him holds a model of a mirror ""heat ray"" meant to burn Roman warships","$1600
6",Double Jeopardy
9259,ON THE MOVIE SOUNDTRACK,"To not split up estates, many medieval families followed this 13-letter rule whereby the eldest son got all the land","$1600
19",Double Jeopardy
9259,ON THE MOVIE SOUNDTRACK,This international soccer great was named in part for the man who was U.S. president at the time of his birth,"$1600
9",Double Jeopardy
9259,ON THE MOVIE SOUNDTRACK,"Songs from ""Top Gun"" include ""Mighty Wings"" by Cheap Trick & this song by Kenny Loggins","$1600
11",Double Jeopardy
9259,ON THE MOVIE SOUNDTRACK,"You'll earn more than that if you know this last name of Alfred, Bruce Wayne's butler","$1600
16",Double Jeopardy
9259,ON THE MOVIE SOUNDTRACK,"Per the cover, it's ""Herman Wouk's world-famous Pulitzer Prize novel of the U.S. Navy in World War II""","$2000
4",Double Jeopardy
9259,ENDS WITH 3 CONSONANTS,This man got a huge statue in Moscow--not in the city he founded--for the 300th anniversary of the Russian navy,"$2000
7",Double Jeopardy
9259,ENDS WITH 3 CONSONANTS,"A theory put forth in 2014 says humans didn't hurry across this ""bridge"" to North America but lived happily on it for 10,000 years","$2000
20",Double Jeopardy
9259,ENDS WITH 3 CONSONANTS,"A Spingarn Medal, honorary doctorates & a Trailblazer Icon Award are among the many honors of this prima ballerina","$2000
14",Double Jeopardy
9259,ENDS WITH 3 CONSONANTS,"The 3 sailors on leave who sing ""New York, New York"" in 1949's ""On the Town"" are Gene Kelly, Jules Munshin & him","$2000
13",Double Jeopardy
9259,ENDS WITH 3 CONSONANTS,This violet blue flower is a traditional table setting during the Persian New Year,"$2000
17",Double Jeopardy
9259,LANGUAGES IN HISTORY,"Holy Roman Emperor Charles V is said to have quipped, ""to God I speak Spanish, to women Italian, to men French, & to my horse"" this","Holy Roman Emperor Charles V is said to have quipped, ""to God I speak Spanish, to women Italian, to men French, & to my horse"" this",Final Jeopardy
9258,SHAKESPEAREAN SETTINGS,"Act II, scene i:""An orchard beside the house of Brutus"", where plotting may or may not occur","$200
29",Jeopardy
9258,SHAKESPEAREAN SETTINGS,"Bort breaks out the big guns & tries to make 'em bigger, doing dips to hit these muscles with 3 heads at the back of the upper arm","$200
27",Jeopardy
9258,SHAKESPEAREAN SETTINGS,"On a Clara Bow film, director Dorothy Arzner used a prototype of this portable device to record dialogue in the early sound era","$200
26",Jeopardy
9258,SHAKESPEAREAN SETTINGS,This last name that now more often precedes cracker used to precede -ism as a synonym for vegetarianism,"$200
25",Jeopardy
9258,SHAKESPEAREAN SETTINGS,"Parade magazine once answered this age-old question with ""to show the armadillo it was possible""","$200
28",Jeopardy
9258,PEOPLE WORKING OUT SOME ISSUES,"(Adam Sandler presents the clue.) Many questioned the move when he went from the NBA to minor league baseball, but his manager, the legendary Terry Francona, said he could have made the majors if he'd stuck with it","$200
30",Jeopardy
9258,PEOPLE WORKING OUT SOME ISSUES,"Act IV, Scene i:In ""Friar Lawrence's cell"", a vial changes hands... ooooops","$400
21",Jeopardy
9258,PEOPLE WORKING OUT SOME ISSUES,"Tiffany says she's going on a fun run of exactly 3.1068559 miles, or this many kilometers... or do a triathlon! Y'know, either/or!","$400
23",Jeopardy
9258,PEOPLE WORKING OUT SOME ISSUES,"This fashion house whose name is a female first name has mainly been led by women, like Stella McCartney & now Chemena Kamali","DD: $2,000
22",Jeopardy
9258,PEOPLE WORKING OUT SOME ISSUES,"Before the 1944 coinage of this word, someone who abstained from dairy products as well as meat was a ""strict vegetarian""","$400
24",Jeopardy
9258,WOMEN,Mainstream advertising is sometimes reduced to this Big Apple thoroughfare,"$400
19",Jeopardy
9258,WOMEN,"(Adam Sandler presents the clue.) At the 2018 Olympics, Ester Ledecká surprised the world & herself with gold in this super-skiing event & then went on to another victory in snowboarding, her specialty; not the differentest of sports, but still good","$400
7",Jeopardy
9258,WOMEN,"Act I, Scene IV: ""London. The Tower"", featuring 1st & 2nd murderer","$600
1",Jeopardy
9258,WOMEN,"Kaden's gonna smoke these muscles highlighted here with some pull-downs & the traditional pull-ups & chin-ups, bro","$600
16",Jeopardy
9258,WOMEN,She didn't seem bothered to be named to a job President Trump hopes to eliminate--Secretary of Education,"$600
11",Jeopardy
9258,VEGETARIAN TALK,"You might think of this nut-based liquid as a recent invention, but the term's been around since the 1300s","$600
3",Jeopardy
9258,VEGETARIAN TALK,"This rhyming phrase could be translated as ""You have to conform to the way I'm doing things or get on the I-10""","$600
15",Jeopardy
9258,VEGETARIAN TALK,"(Adam Sandler presents the clue.) Back in the '80s, as he climbed walls for the Royals & flattened defenders as a Raider, he was the definition of a two-sport superstar","$600
6",Jeopardy
9258,VEGETARIAN TALK,"""The scene, an uninhabited island"", but it's very much habited","$800
8",Jeopardy
9258,VEGETARIAN TALK,Maria lifts the bar off the floor & then pushes it overhead to do the 2 movements in this Olympic weightlifting event,"$800
17",Jeopardy
9258,HIT THE ROAD,This feminist's time undercover as a Playboy bunny in the '60s became a TV movie with Kristie Alley in the '80s,"$800
12",Jeopardy
9258,HIT THE ROAD,"It's from Chinese words meaning ""rotten beans""; enjoy!","$800
2",Jeopardy
9258,HIT THE ROAD,"In an Elton John song, it's ""where the dogs of society howl""","$800
18",Jeopardy
9258,HIT THE ROAD,"(Adam Sandler presents the clue.) Looking for a new kind of boing in her career, at age 20, Krysta Palmer switched from trampoline to diving & won an Olympic medal off this, three meters up--that's high enough for me","$800
5",Jeopardy
9258,HIT THE ROAD,"Reasonably enough, for the whole play it's ""Athens and neighbourhood""","$1000
10",Jeopardy
9258,SWITCHING SPORTS,"This 5-letter type of exercise for your pelvic floor can help Horst with incontinence & other things (sorry to out you on that, Horst)","$1000
13",Jeopardy
9258,SWITCHING SPORTS,"She fell on ice in 1866, tweaked her back real bad, recovered with help from Jesus' words & went on to found Christian Science","$1000
14",Jeopardy
9258,SWITCHING SPORTS,"This word for a person who chooses to subsist on apples, oranges, pears & the like dates to the 1890s","$1000
9",Jeopardy
9258,SWITCHING SPORTS,St. Paul's conversion to Christianity gave us this idiom that now refers to any kind of turning point,"$1000
20",Jeopardy
9258,SWITCHING SPORTS,"(Adam Sandler presents the clue.) ""I Keek a Touchdown""--that's the memoir of Garo Yepremian,  who played soccer overseas & helped to establish soccer style place-kicking as part of this undefeated NFL team","$1000
4",Jeopardy
9258,A YEAR-O WITH A ZERO IN IT,"On August 29, 2005 a storm surge from this hurricane rose more than 26 feet, devastating Biloxi & Gulfport","$400
27",Double Jeopardy
9258,A YEAR-O WITH A ZERO IN IT,"It's the ""FW"" in the Texas airport code DFW","$400
28",Double Jeopardy
9258,A YEAR-O WITH A ZERO IN IT,"Tom Reiss' ""The Black Count: Glory, Revolution, Betrayal, & the Real Count of Monte Cristo"" is a bio of this author's dad","$400
1",Double Jeopardy
9258,A YEAR-O WITH A ZERO IN IT,"(Phoebe Robinson presents the clue.) I talk about mentally prepping to watch civil rights movies in my stand-up special titled ""Sorry,"" this Underground Railroad pioneer","$400
29",Double Jeopardy
9258,A YEAR-O WITH A ZERO IN IT,"Sadly, Pizza Hut no longer offers the pie it described as ""knot your average pizza"", with 16 of these appetizers on the crust","$400
4",Double Jeopardy
9258,CITIES IN PROXIMITY,"In this funeral oration for the late Jimmy Carter, President Biden said he ""did justly, loved mercy, walked humbly""","$400
30",Double Jeopardy
9258,CITIES IN PROXIMITY,"In 1502 he succeeded his uncle Ahuitzotl, becoming the 9th emperor of the Aztecs","$800
13",Double Jeopardy
9258,CITIES IN PROXIMITY,The Ambassador Bridge connects Windsor to this Midwest city,"$800
26",Double Jeopardy
9258,CITIES IN PROXIMITY,"""Thrive"" is a self-help book by this Greek-American who co-founded a website now run by Buzzfeed","$800
24",Double Jeopardy
9258,CITIES IN PROXIMITY,"Amy Lau on the miniseries ""Beef"", she stood out on specials ""Hard Knock Wife"" & ""Baby Cobra""","$800
23",Double Jeopardy
9258,NONFICTION,"Known to tie itself into knots, the beauty-challenged hagfish is sometimes called a slime one of these fish, on account of its shape","$800
25",Double Jeopardy
9258,NONFICTION,Types of geometry include this & non-this,"$800
22",Double Jeopardy
9258,NONFICTION,The war of this started in its alliterative way in 1701 after Charles II had to go & die all childless & stuff,"DD: $4,000
2",Double Jeopardy
9258,NONFICTION,"In the Keystone State, Wilkes-Barre is a twin to this electric city & birthplace of Joe Biden","$1200
16",Double Jeopardy
9258,NONFICTION,"4 marriages, but it's been ""The Lonely Life"" in a memoir by this star of ""Jezebel"" & ""What Ever Happened to Baby Jane?""","$1200
8",Double Jeopardy
